iteration,max_fitness,qd_score1,qd_score2,qd_score3,coverage1,coverage2,coverage3,time,current_time
1,0.2149239,-11.176968,-88.32888,-33.451817,1.171875,7.2265625,3.7109375,21.605586051940918,2024-05-17 09:02:22.476823
2,0.2206186,-13.25267,-116.68486,-40.79647,1.4648438,9.472656,4.6875,11.377591133117676,2024-05-17 09:02:33.854818
3,0.27106336,-13.202227,-123.536354,-40.174427,1.4648438,10.839844,5.078125,11.335168600082397,2024-05-17 09:02:45.190451
4,0.41393122,-7.145279,-135.27809,-42.987167,1.4648438,12.402344,5.7617188,11.116773128509521,2024-05-17 09:02:56.307703
5,0.41393122,-6.960926,-134.01328,-46.855904,1.4648438,13.4765625,6.3476562,11.410869836807251,2024-05-17 09:03:07.719041
6,0.41393122,-6.6500134,-145.0094,-43.816914,1.5625,14.84375,6.5429688,11.311280488967896,2024-05-17 09:03:19.030947
7,0.41393122,-7.4720597,-142.92296,-39.385216,1.6601562,15.527344,6.640625,11.338648557662964,2024-05-17 09:03:30.370047
8,0.41393122,-9.37574,-140.75264,-39.359062,1.7578125,16.015625,6.7382812,11.297651290893555,2024-05-17 09:03:41.668261
9,0.41393122,-8.935272,-137.73569,-44.384705,1.8554688,16.503906,7.03125,11.274300336837769,2024-05-17 09:03:52.943346
10,0.41393122,-9.678683,-139.14883,-45.397827,1.953125,16.796875,7.3242188,11.255852222442627,2024-05-17 09:04:04.199820
11,0.41393122,-9.24796,-139.8953,-44.566795,1.953125,17.089844,7.6171875,11.299019813537598,2024-05-17 09:04:15.499326
12,0.41393122,-9.24796,-137.6545,-46.03508,1.953125,17.382812,7.8125,11.499037742614746,2024-05-17 09:04:26.998992
13,0.41393122,-4.760971,-138.31287,-47.264854,1.953125,18.066406,8.0078125,11.390471458435059,2024-05-17 09:04:38.389915
14,0.41393122,-4.7634916,-144.34807,-43.51576,2.0507812,19.042969,8.105469,11.266643285751343,2024-05-17 09:04:49.657032
15,0.41393122,-4.751683,-138.20898,-44.464485,2.0507812,19.433594,8.300781,11.415191411972046,2024-05-17 09:05:01.072674
16,0.41393122,-7.8652287,-137.19864,-49.649357,2.2460938,20.117188,8.496094,11.175480842590332,2024-05-17 09:05:12.248750
17,0.41393122,-5.0784273,-129.65216,-53.684002,2.2460938,20.410156,8.7890625,11.560976505279541,2024-05-17 09:05:23.810219
